FID,NAME,POP_2010,STATE
14535,Milton,5546,WI
14536,Vassar,2697,MI
14537,Agar,76,SD
14538,Stoddard,774,WI
14539,Middleburg,1309,PA
14540,Orfordville,1442,WI
14541,Highmore,795,SD
14542,Viroqua,4362,WI
14543,Ree Heights,62,SD
14544,Selinsgrove,5654,PA
14545,Walworth,2816,WI
14546,Westby,2200,WI
14547,Saint Lawrence,198,SD
14548,Genoa,253,WI
14549,Miller,1489,SD
14550,Whitewater,14390,WI
14551,Hillsboro,1417,WI
14552,Spring Valley,1352,WI
14553,Williams Bay,2564,WI
14554,La Farge,746,WI
14555,Ellsworth,3284,WI
14556,Genoa City,3042,WI
14557,Chaseburg,284,WI
14558,Elmwood,817,WI
14559,Coon Valley,765,WI
14560,Lake Geneva,7651,WI
14561,Bay City,500,WI
14562,De Soto,287,WI
14563,Maiden Rock,119,WI
14564,Ontario,554,WI
14565,Plum City,599,WI
14566,Readstown,415,WI
14567,Elkhorn,10084,WI
14568,Prescott,4258,WI
14569,Sandusky,2679,MI
14570,River Falls,15000,WI
14571,Brown City,1325,MI
14572,Harrisville,493,MI
14573,Fontana-on-Geneva Lake,1672,WI
14574,Grayling,1884,MI
14575,Augusta,1550,WI
14576,Darien,1580,WI
14577,Fairchild,550,WI
14578,Delavan,8463,WI
14579,Fall Creek,1315,WI
14580,Altoona,6706,WI
14581,East Troy,4281,WI
14582,Eau Claire,65883,WI
14583,Sharon,1605,WI
14584,Bryant,456,SD
14585,Sturtevant,6970,WI
14586,Castlewood,627,SD
14587,Union Grove,4915,WI
14588,Estelline,768,SD
14589,Waterford,5368,WI
14590,Wind Point,1723,WI
14591,Elmwood Park,497,WI
14592,Burlington,10464,WI
14593,North Bay,241,WI
14594,Racine,78860,WI
14595,Rochester,3682,WI
14596,Watervliet,10254,NY
14597,Argyle,857,WI
14598,Shullsburg,1226,WI
14599,South Wayne,489,WI
14600,Gratiot,236,WI
14601,Shorewood Hills,1565,WI
14602,Stoughton,12611,WI
14603,Sun Prairie,29364,WI
14604,Verona,10619,WI
14605,Waunakee,12097,WI
14606,Fitchburg,25260,WI
14607,Belleville,2385,WI
14608,Black Earth,1338,WI
14609,Blue Mounds,855,WI
14610,Cambridge,1457,WI
14611,Cottage Grove,6192,WI
14612,Cross Plains,3538,WI
14613,Dane,995,WI
14614,Deerfield,2319,WI
14615,McFarland,7808,WI
14616,Madison,233209,WI
14617,Maple Bluff,1313,WI
14618,Marshall,3862,WI
14619,Mazomanie,1652,WI
14620,Middleton,17442,WI
14621,Monona,7533,WI
14622,Mount Horeb,7009,WI
14623,Oregon,9231,WI
14624,Rockdale,214,WI
14625,Rockford,5719,MI
14626,Walker,23537,MI
14627,Cedar Springs,3509,MI
14628,East Grand Rapids,10694,MI
14629,Grand Rapids,188040,MI
14630,Grandville,15378,MI
14631,Kentwood,48707,MI
14632,Lowell,3783,MI
14633,Portsmouth,20779,NH
14634,Derry,22015,NH
14635,Epping,1681,NH
14636,Exeter,9242,NH
14637,Hampton,9656,NH
14638,Londonderry,11037,NH
14639,Newmarket,5297,NH
14640,Raymond,2855,NH
14641,Brattleboro,7414,VT
14642,West Brattleboro,2740,VT
14643,Montrose,1657,MI
14644,Mount Morris,3086,MI
14645,Swartz Creek,5758,MI
14646,Burton,29999,MI
14647,Clio,2646,MI
14648,Davison,5173,MI
14649,Fenton,11756,MI
14650,Flint,102434,MI
14651,Flushing,8389,MI
14652,Grand Blanc,8276,MI
14653,Linden,3991,MI
14654,Arena,834,WI
14655,Avoca,637,WI
14656,Highland,842,WI
14657,Hollandale,288,WI
14658,Barneveld,1231,WI
14659,Cobb,458,WI
14660,Dodgeville,4693,WI
14661,Linden,549,WI
14662,Mineral Point,2487,WI
14663,Rewey,292,WI
14664,Ridgeway,653,WI
14665,Bagley,379,WI
14666,Tennyson,355,WI
14667,Woodman,132,WI
14668,Hazel Green,1256,WI
14669,Fennimore,2497,WI
14670,Lancaster,3868,WI
14671,Bloomington,735,WI
14672,Blue River,434,WI
14673,Boscobel,3231,WI
14674,Cassville,947,WI
14675,Cuba City,2086,WI
14676,Dickeyville,1061,WI
14677,Livingston,664,WI
14678,Montfort,718,WI
14679,Mount Hope,225,WI
14680,Muscoda,1299,WI
14681,Patch Grove,198,WI
14682,Platteville,11224,WI
14683,Potosi,688,WI
14684,Manchester,109565,NH
14685,Nashua,86494,NH
14686,Antrim,1397,NH
14687,Greenville,1108,NH
14688,Hillsborough,1976,NH
14689,Hudson,7336,NH
14690,Milford,8835,NH
14691,Peterborough,3103,NH
14692,Pinardville,4780,NH
14693,Wilton,1163,NH
14694,Coopersville,4275,MI
14695,Ferrysburg,2892,MI
14696,Grand Haven,10412,MI
14697,Holland,33051,MI
14698,Hudsonville,7116,MI
14699,Sullivan,669,WI
14700,Waterloo,3333,WI
14701,Berlin,10051,NH
14702,Gorham,1600,NH
14703,Groveton,1118,NH
14704,Lancaster,1725,NH
14705,Whitefield,1142,NH
14706,Stanley,3608,WI
14707,Bloomer,3539,WI
14708,Cadott,1437,WI
14709,Chippewa Falls,13661,WI
14710,Cornell,1467,WI
14711,New Auburn,548,WI
14712,Bar Harbor,2552,ME
14713,Bucksport,2885,ME
14714,Tolstoy,36,SD
14715,Gettysburg,1162,SD
14716,Hoven,406,SD
14717,Lebanon,47,SD
14718,Rockham,33,SD
14719,Seneca,38,SD
14720,Faulkton,736,SD
14721,Redfield,2333,SD
14722,Tulare,207,SD
14723,Turton,48,SD
14724,Brentford,77,SD
14725,Ashton,122,SD
14726,Frankfort,149,SD
14727,Mellette,210,SD
14728,Belle Fourche,5594,SD
14729,Shamokin Dam,1686,PA
14730,Fruitdale,64,SD
14731,Hayti,381,SD
14732,Hooksett,4147,NH
14733,Somerset,2635,WI
14734,Hazel,91,SD
14735,Pittsfield,1576,NH
14736,Star Prairie,561,WI
14737,Lake Norden,467,SD
14738,South Hooksett,5418,NH
14739,Wilson,184,WI
14740,Fort Pierre,2078,SD
14741,Woodville,1344,WI
14742,Suncook,5379,NH
14743,Frankfort,1286,MI
14744,Glenwood City,1242,WI
14745,Claremont,13355,NH
14746,Saint Johnsbury,6193,VT
14747,Charlestown,1152,NH
14748,Hammond,1922,WI
14749,Hudson,12719,WI
14750,Searsport,992,ME
14751,Newport,4769,NH
14752,Baldwin,3957,WI
14753,Dover,29987,NH
14754,Unity,469,ME
14755,Deer Park,216,WI
14756,Rochester,29752,NH
14757,Winterport,1340,ME
14758,Somersworth,11766,NH
14759,Midland,129,SD
14760,New Richmond,8375,WI
14761,Durham,10345,NH
14762,North Hudson,3768,WI
14763,Burlington,42417,VT
14764,Farmington,3885,NH
14765,Roberts,1651,WI
14766,South Burlington,17904,VT
14767,Saginaw,51508,MI
14768,Wheeler,348,WI
14769,Winooski,7267,VT
14770,Frankenmuth,4944,MI
14771,Knapp,463,WI
14772,Milton,1861,VT
14773,Viola,699,WI
14774,Clinton,1419,ME
14775,Elk Mound,878,WI
14776,Farmingdale,1970,ME
14777,Colfax,1158,WI
14778,Yuba,74,WI
14779,Oakland,2602,ME
14780,Downing,265,WI
14781,Boaz,156,WI
14782,Randolph,1772,ME
14783,Menomonee,16264,WI
14784,Cazenovia,318,WI
14785,Winslow,7794,ME
14786,Ridgeland,273,WI
14787,Lone Rock,888,WI
14788,Gaylord,3645,MI
14789,Richland Center,5184,WI
14790,Winthrop,2650,ME
14791,Stevens Point,26717,WI
14792,Raymond,50,SD
14793,Thiensville,3235,WI
14794,Whiting,1724,WI
14795,Vienna,45,SD
14796,Fredonia,2160,WI
14797,Grafton,11459,WI
14798,Junction City,439,WI
14799,Willow Lake,263,SD
14800,Belgium,2245,WI
14801,Almond,448,WI
14802,Bradley,72,SD
14803,Cedarburg,11412,WI
14804,Amherst,1035,WI
14805,Garden City,53,SD
14806,Port Washington,11250,WI
14807,Amherst Junction,377,WI
14808,South Shore,225,SD
14809,Saukville,4451,WI
14810,Nelsonville,155,WI
14811,Wallace,85,SD
14812,Slinger,5068,WI
14813,Watertown,21482,SD
14814,Park Ridge,491,WI
14815,West Bend,31078,WI
14816,Florence,374,SD
14817,Plover,12123,WI
14818,Rosholt,506,WI
14819,Germantown,19749,WI
14820,Henry,267,SD
14821,Hartford,14223,WI
14822,Arpin,333,WI
14823,Kranzburg,172,SD
14824,Jackson,6753,WI
14825,Auburndale,703,WI
14826,Athens,1105,WI
14827,Spencer,1925,WI
14828,Kewaskum,4004,WI
14829,Vesper,584,WI
14830,Wisconsin Rapids,18367,WI
14831,Stratford,1578,WI
14832,Newburg,1254,WI
14833,Hewitt,828,WI
14834,Wausau,39106,WI
14835,Richfield,11300,WI
14836,Biron,839,WI
14837,Hatley,574,WI
14838,Halfa,-999,IA
14839,Marshfield,19118,WI
14840,Elderon,179,WI
14841,Edna,-999,IA
14842,Milladore,276,WI
14843,Brokaw,251,WI
14844,Dorchester,-999,IA
14845,Nekoosa,2580,WI
14846,Rossville,-999,IA
14847,Fenwood,152,WI
14848,Pittsville,874,WI
14849,Highlandville,-999,IA
14850,Port Edwards,1818,WI
14851,Abbotsford,2310,WI
14852,Tea,3806,SD
14853,Edgar,1479,WI
14854,Worthing,877,SD
14855,Rudolph,439,WI
14856,Marathon City,1524,WI
14857,Canton,3057,SD
14858,Ashwaubenon,16963,WI
14859,Fairview,60,SD
14860,Mosinee,3988,WI
14861,Wrightstown,2827,WI
14862,Rothschild,5269,WI
14863,Harrisburg,4089,SD
14864,Green Bay,104057,WI
14865,Schofield,2169,WI
14866,Hudson,296,SD
14867,Howard,17399,WI
14868,Sturgis,6627,SD
14869,Lennox,2111,SD
14870,Allouez,13975,WI
14871,Faith,421,SD
14872,Denmark,2123,WI
14873,Platte,1230,SD
14874,Thorp,1621,WI
14875,De Pere,23800,WI
14876,Ravinia,61,SD
14877,Unity,343,WI
14878,Pulaski,3539,WI
14879,Wagner,1566,SD
14880,Withee,487,WI
14881,Stockholm,66,WI
14882,Granton,355,WI
14883,Geddes,208,SD
14884,Durand,1931,WI
14885,Lake Andes,879,SD
14886,Pepin,837,WI
14887,Rapid City,67956,SD
14888,Viborg,782,SD
14889,Waupaca,6069,WI
14890,Wall,766,SD
14891,Centerville,882,SD
14892,Weyauwega,1900,WI
14893,Wasta,80,SD
14894,Hurley,415,SD
14895,Fremont,679,WI
14896,Box Elder,7800,SD
14897,Marion,784,SD
14898,Iola,1301,WI
14899,Hill City,948,SD
14900,Monroe,160,SD
14901,Big Falls,61,WI
14902,Keystone,337,SD
14903,Tripp,647,SD
14904,Clintonville,4559,WI
14905,Manawa,1371,WI
14906,Freeman,1306,SD
14907,Barre,9052,VT
14908,Marion,1260,WI
14909,Menno,608,SD
14910,Montpelier,7855,VT
14911,New London,7295,WI
14912,Armour,699,SD
14913,South Barre,1219,VT
14914,Burke,604,SD
14915,Ogdensburg,185,WI
14916,Lisbon Falls,4100,ME
14917,Bonesteel,275,SD
14918,Livermore Falls,1594,ME
14919,Scandinavia,363,WI
14920,Fairfax,115,SD
14921,Mechanic Falls,2237,ME
14922,Kewaunee,2952,WI
14923,Gregory,1295,SD
14924,Lebanon,13151,NH
14925,Casco,583,WI
14926,Herrick,105,SD
14927,Bristol,1688,NH
14928,Luxemburg,2515,WI
14929,Edgemont,774,SD
14930,Enfield,1540,NH
14931,Virgil,16,SD
14932,Hot Springs,3711,SD
14933,Hanover,8636,NH
14934,Wessington,170,SD
14935,Montague,2361,MI
14936,Lisbon,980,NH
14937,Wolsey,376,SD
14938,Muskegon,38401,MI
14939,Littleton,4412,NH
14940,Plymouth,4456,NH
14941,Yale,108,SD
14942,Muskegon Heights,10856,MI
14943,Woodsville,1126,NH
14944,Cavour,114,SD
14945,North Muskegon,3786,MI
14946,Hitchcock,91,SD
14947,Norton Shores,23994,MI
14948,Huron,12592,SD
14949,Roosevelt Park,3831,MI
14950,Spearfish,10494,SD
14951,Stanton,1417,MI
14952,Whitewood,927,SD
14953,Carson City,1093,MI
14954,Lead,3124,SD
14955,Greenville,8481,MI
14956,Buffalo City,1023,WI
14957,Saint Louis,7482,MI
14958,Fountain City,859,WI
14959,Alma,9383,MI
14960,Ithaca,2910,MI
14961,Alma,781,WI
14962,Cochrane,450,WI
14963,Soldiers Grove,592,WI
14964,Mondovi,2777,WI
14965,Steuben,131,WI
14966,Nelson,374,WI
14967,Wauzeka,711,WI
14968,Arcadia,2925,WI
14969,Gays Mills,491,WI
14970,Strum,1114,WI
14971,Ferryville,176,WI
14972,Trempealeau,1529,WI
14973,Bell Center,117,WI
14974,Whitehall,1558,WI
14975,Eastman,428,WI
14976,Galesville,1481,WI
14977,Lynxville,132,WI
14978,Independence,1336,WI
14979,Mount Sterling,211,WI
14980,Eleva,670,WI
14981,Prairie du Chien,5911,WI
14982,Ettrick,524,WI
14983,Batesland,108,SD
14984,Blair,1366,WI
14985,Martin,1071,SD
14986,Osseo,1701,WI
14987,Saint Francis,709,SD
14988,Pigeon Falls,411,WI
14989,Mission,1182,SD
14990,Taylor,476,WI
14991,Imlay City,3597,MI
14992,Hixton,433,WI
14993,Lapeer,8841,MI
14994,Alma Center,503,WI
14995,Arlington,1213,VT
14996,Black River Falls,3622,WI
14997,Bennington,9074,VT
14998,Melrose,503,WI
14999,Manchester Center,2120,VT
15000,Merrillan,542,WI
15001,Lake Success,2934,NY
15002,Lattingtown,1739,NY
15003,Laurel Hollow,1952,NY
15004,Lawrence,6483,NY
15005,Lynbrook,19427,NY
15006,Malverne,8514,NY
15007,Manorhaven,6556,NY
15008,Massapequa Park,17008,NY
15009,Matinecock,810,NY
15010,Mill Neck,997,NY
15011,Mineola,18799,NY
15012,Munsey Park,2693,NY
15013,Muttontown,3497,NY
15014,New Hyde Park,9712,NY
15015,North Hills,5075,NY
15016,Old Brookville,2134,NY
15017,Old Westbury,4671,NY
15018,Oyster Bay Cove,2197,NY
15019,Plandome,1349,NY
15020,Port Washington North,3154,NY
15021,Rockville Centre,24023,NY
15022,Roslyn,2770,NY
15023,Roslyn Estates,1251,NY
15024,Roslyn Harbor,1051,NY
15025,Russell Gardens,945,NY
15026,Sands Point,2675,NY
15027,Sea Cliff,4995,NY
15028,South Floral Park,1764,NY
15029,Stewart Manor,1896,NY
15030,Thomaston,2617,NY
15031,Upper Brookville,1698,NY
15032,Valley Stream,37511,NY
15033,Westbury,15146,NY
15034,Williston Park,7287,NY
15035,Woodsburgh,778,NY
15036,Atlantic Beach,1891,NY
15037,Bayville,6669,NY
15038,Bellerose,1193,NY
15039,Brookville,3465,NY
15040,Cedarhurst,6592,NY
15041,Centre Island,410,NY
15042,Cove Neck,286,NY
15043,East Hills,6955,NY
15044,East Rockaway,9818,NY
15045,East Williston,2556,NY
15046,Norway,386,IN
15047,Buffalo,692,IN
15048,Black Lick,1462,PA
15049,Commodore,331,PA
15050,Dicksonville,467,PA
15051,Rossiter,646,PA
15052,Heilwood,711,PA
15053,Jacksonville,637,PA
15054,Lucerne Mines,937,PA
15055,Caldwell,7822,NJ
15056,Essex Fells,2113,NJ
15057,Glen Ridge,7527,NJ
15058,Leando,115,IA
15059,Douds,152,IA
15060,Beaver Springs,674,PA
15061,Mount Pleasant Mills,464,PA
15062,Paxtonville,265,PA
15063,Penns Creek,715,PA
15064,Port Trevorton,769,PA
15065,Hummels Wharf,1353,PA
15066,Kratzerville,383,PA
15067,Kreamer,822,PA
15068,Troxelville,221,PA
15069,Belleville,1827,PA
15070,Milroy,1498,PA
15071,Reedsville,641,PA
15072,Highland Park,1380,PA
15073,Yeagertown,1050,PA
15074,White House Station,2089,NJ
15075,Schnecksville,2935,PA
15076,Somerset,22083,NJ
15077,Claysburg,1625,PA
15078,Tipton,1083,PA
15079,Belmont,2784,PA
15080,Colver,959,PA
15081,Salix,1149,PA
15082,Spring Hill,839,PA
15083,Vinco,1305,PA
15084,East Rutherford,196,PA
15085,Mexico,472,PA
15086,McAlisterville,971,PA
15087,Crabtree,277,PA
15088,Harrison City,134,PA
15089,Herminie,789,PA
15090,Lawson Heights,2194,PA
15091,Slickville,388,PA
15092,Reiffton,4178,PA
15093,Temple,1877,PA
15094,Carnot-Moon,11372,PA
15095,Curtisville,1064,PA
15096,Russellton,1440,PA
15097,South Park,13416,PA
15098,Upper Saint Clair,19229,PA
15099,Colonial Park,13229,PA
15100,Paxtonia,5412,PA
15101,Greentown,3804,OH
15102,Perry Heights,8441,OH
15103,Uniontown,3309,OH
15104,Rome,1738,IL
15105,Belfast,1257,PA
15106,Palmer Heights,3762,PA
15107,Branchdale,388,PA
15108,Brandonville,197,PA
15109,Donaldson,328,PA
15110,McKeansburg,163,PA
15111,Newtown,243,PA
15112,Nuremberg,434,PA
15113,Oneida,200,PA
15114,Ravine,662,PA
15115,Friedensburg,858,PA
15116,Heckscherville,220,PA
15117,Hometown,1349,PA
15118,Klingerstown,127,PA
15119,Sheppton,239,PA
15120,Summit Station,174,PA
15121,Tuscarora,980,PA
15122,Valley View,1683,PA
15123,Glenmoor,1987,OH
15124,La Croft,1144,OH
15125,Calcutta,3742,OH
15126,Eastchester,19554,NY
15127,Elmont,33198,NY
15128,Albertson,5182,NY
15129,Baldwin,24033,NY
15130,Baldwin Harbor,8102,NY
15131,Bay Park,2212,NY
15132,Bellerose Terrace,2198,NY
15133,Bellmore,16218,NY
15134,Bethpage,16429,NY
15135,Carle Place,4981,NY
15136,East Garden City,6208,NY
15137,East Meadow,38132,NY
15138,East Norwich,2709,NY
15139,Merrick,22097,NY
15140,New Cassel,14059,NY
15141,North Bellmore,19941,NY
15142,North Massapequa,17886,NY
15143,North Merrick,12272,NY
15144,North New Hyde Park,14899,NY
15145,North Valley Stream,16628,NY
15146,North Wantagh,11960,NY
15147,Oceanside,32109,NY
15148,Old Bethpage,5523,NY
15149,Oyster Bay,6707,NY
15150,Plainedge,8817,NY
15151,Plainview,26217,NY
15152,Point Lookout,1219,NY
15153,Port Washington,15846,NY
15154,Roosevelt,16258,NY
15155,Roslyn Heights,6577,NY
15156,Salisbury,12093,NY
15157,Franklin Square,29320,NY
15158,Garden City Park,7806,NY
15159,Garden City South,4024,NY
15160,Glen Head,4697,NY
15161,Glenwood Landing,3779,NY
15162,Greenvale,1094,NY
15163,Harbor Hills,575,NY
15164,Harbor Isle,1301,NY
15165,Herricks,4295,NY
15166,Hewlett,6819,NY
15167,Iola,144,PA
15168,Jerseytown,184,PA
15169,Jonestown,64,PA
15170,Hicksville,41547,NY
15171,Lightstreet,1093,PA
15172,Inwood,9792,NY
15173,Jericho,13567,NY
15174,Lakeview,5615,NY
15175,South Huntington,9422,NY
15176,Mainville,132,PA
15177,Southold,5748,NY
15178,Slabtown,156,PA
15179,Levittown,51881,NY
15180,Lido Beach,2897,NY
15181,Paramount,2571,MD
15182,Locust Valley,3406,NY
15183,Springs,6592,NY
15184,Waller,48,PA
15185,Rohrersville,175,MD
15186,Manhasset,8080,NY
15187,Saint James,13338,NY
15188,Tri-Lakes,1421,IN
15189,Massapequa,21685,NY
15190,San Mar,384,MD
15191,Stony Brook,13740,NY
15192,Elwood,11177,NY
15193,Fountainhead,5666,MD
15194,Seaford,15294,NY
15195,Terryville,11849,NY
15196,Farmingville,15481,NY
15197,Halfway,10701,MD
15198,South Farmingdale,14486,NY
15199,Fire Island,292,NY
15200,Tuckahoe,1373,NY
15201,South Hempstead,3243,NY
15202,Leitersburg,573,MD
15203,Fishers Island,236,NY
15204,Wading River,7719,NY
15205,Maugansville,3071,MD
15206,Syosset,18829,NY
15207,Flanders,4472,NY
15208,Wainscott,650,NY
15209,Uniondale,24759,NY
15210,Funkstown,904,MD
15211,Fort Salonga,10008,NY
15212,West Babylon,43213,NY
15213,University Gardens,4226,NY
15214,West Bay Shore,4648,NY
15215,Amagansett,1165,NY
15216,Hancock,1545,MD
15217,Wantagh,18871,NY
15218,West Hempstead,18862,NY
15219,Woodbury,8907,NY
15220,West Islip,28335,NY
15221,Saint James,2953,MD
15222,Aquebogue,2438,NY
15223,Woodmere,17121,NY
15224,West Sayville,5011,NY
15225,Baiting Hollow,1642,NY
15226,Conococheague,2282,MD
15227,Westhampton,3079,NY
15228,Bay Shore,26337,NY
15229,Hagerstown,39662,MD
15230,Farmingdale,8189,NY
15231,Floral Park,15863,NY
15232,Wheatley Heights,5130,NY
15233,Boonsboro,3336,MD
15234,Bayport,8896,NY
15235,Flower Hill,4665,NY
15236,Wyandanch,11647,NY
15237,Clear Spring,358,MD
15238,Blue Point,4773,NY
15239,Freeport,42860,NY
15240,Harbor Hills,1509,OH
15241,Bohemia,10180,NY
15242,Garden City,22371,NY
15243,Yaphank,5945,NY
15244,Keedysville,1152,MD
15245,Ellicott City,65834,MD
15246,Great Neck,9989,NY
15247,Manchester,4808,MD
15248,Paoli,5575,PA
15249,Brentwood,60664,NY
15250,Greenport,2197,NY
15251,Sharpsburg,705,MD
15252,Great Neck Estates,2761,NY
15253,Columbia,99615,MD
15254,Hershey,14257,PA
15255,Mount Airy,9288,MD
15256,Great Neck Plaza,6707,NY
15257,Lionville,6189,PA
15258,Head of the Harbor,1472,NY
15259,Smithsburg,2975,MD
15260,Bridgehampton,1756,NY
15261,Rodney Village,1487,DE
15262,New Windsor,1396,MD
15263,Linglestown,6334,PA
15264,Brookhaven,3451,NY
15265,Farmington,110,DE
15266,Hempstead,53891,NY
15267,Huntington Bay,1425,NY
15268,Williamsport,2137,MD
15269,South Pottstown,2081,PA
15270,Sykesville,4436,MD
15271,Newell,1376,WV
15272,Islandia,3335,NY
15273,La Vale,3551,MD
15274,Thorndale,3407,PA
15275,Hewlett Bay Park,404,NY
15276,Calverton,6510,NY
15277,Felton,1298,DE
15278,Union Bridge,975,MD
15279,Chester,2585,WV
15280,Frederica,774,DE
15281,Center Moriches,7580,NY
15282,Lake Grove,11163,NY
15283,Cumberland,20859,MD
15284,Toughkenamon,1492,PA
15285,Hewlett Harbor,1263,NY
15286,Frostburg,9002,MD
15287,Emigsville,2672,PA
15288,Centereach,31578,NY
15289,Lindenhurst,27253,NY
15290,New Cumberland,1103,WV
15291,Hartly,74,DE
15292,Braddock Heights,2608,MD
15293,Barton,457,MD
15294,Parkville,6706,PA
15295,Hewlett Neck,445,NY
15296,Houston,374,DE
15297,Emmitsburg,2814,MD
15298,Weirton,19746,WV
15299,Centerport,5508,NY
15300,Lloyd Harbor,3660,NY
15301,Spry,4891,PA
15302,Lonaconing,1214,MD
15303,Island Park,4655,NY
15304,Croydon,9950,PA
15305,Nissequogue,1749,NY
15306,Central Islip,34450,NY
15307,Brunswick,5870,MD
15308,Dover,36047,DE
15309,Weigelstown,12875,PA
15310,Luke,65,MD
15311,Harrington,3562,DE
15312,Kensington,1161,NY
15313,Cold Spring Harbor,5070,NY
15314,Frederick,65239,MD
15315,Richboro,6563,PA
15316,North Haven,833,NY
15317,Wheeling,28486,WV
15318,Midland,446,MD
15319,Kings Point,5005,NY
15320,Bowers,335,DE
15321,Commack,36124,NY
15322,Burkittsville,151,MD
15323,Levittown,52983,PA
15324,Northport,7401,NY
15325,Valley Grove,378,WV
15326,Westernport,1888,MD
15327,Camden,3464,DE
15328,Fords,15187,NJ
15329,Ocean Beach,79,NY
15330,Copiague,22993,NY
15331,Rosemont,294,MD
15332,Triadelphia,811,WV
15333,Friendsville,491,MD
15334,Avenel,17011,NJ
15335,Old Field,918,NY
15336,Cheswold,1380,DE
15337,Coram,39113,NY
15338,Middletown,4136,MD
15339,West Liberty,1542,WV
15340,Queenstown,664,MD
15341,Grantsville,766,MD
15342,Colonia,17795,NJ
15343,Patchogue,11798,NY
15344,Clayton,2918,DE
15345,Myersville,1626,MD
15346,Cutchogue,3349,NY
15347,Bethlehem,2499,WV
15348,Sudlersville,497,MD
15349,Accident,325,MD
15350,Kenton,261,DE
15351,Poquott,953,NY
15352,Concordia,3092,NJ
15353,Deer Park,27745,NY
15354,New Market,656,MD
15355,Moorefield,2544,WV
15356,Clearview,565,WV
15357,Deer Park,399,MD
15358,Leipsic,183,DE
15359,Cranbury,2181,NJ
15360,Port Jefferson,7750,NY
15361,Wardensville,271,WV
15362,Dix Hills,26892,NY
15363,Thurmont,6170,MD
15364,Little Creek,224,DE
15365,Fort Dix,7716,NJ
15366,Ferndale,16746,MD
15367,Loch Lynn Heights,552,MD
15368,Dayton,7063,NJ
15369,Quogue,967,NY
15370,East Islip,14475,NY
15371,Walkersville,5800,MD
15372,Arnold,23106,MD
15373,Mountain Lake Park,2092,MD
15374,Browns Mills,11223,NJ
15375,Magnolia,225,DE
15376,Sag Harbor,2169,NY
15377,East Marion,926,NY
15378,Monmouth Junction,2887,NJ
15379,Cape Saint Claire,8747,MD
15380,Woodsboro,1141,MD
15381,Country Lake Estates,3943,NJ
15382,Smyrna,10023,DE
15383,Oakland,1925,MD
15384,Sagaponack,313,NY
15385,East Moriches,5249,NY
15386,Crofton,27348,MD
15387,Old Bridge,23753,NJ
15388,Paw Paw,508,WV
15389,Saltaire,37,NY
15390,East Northport,20217,NY
15391,Elkton,15443,MD
15392,Pemberton Heights,2423,NJ
15393,Woodside,181,DE
15394,Port Reading,3728,NJ
15395,Crownsville,1757,MD
15396,Shoreham,531,NY
15397,Iselin,18695,NJ
15398,Presidential Lakes Estates,2365,NJ
15399,Wyoming,1313,DE
15400,East Patchogue,22469,NY
15401,Cecilton,663,MD
15402,Fort Ashby,1380,WV
15403,Charlestown,1183,MD
15404,Kendall Park,9339,NJ
15405,Southampton,3109,NY
15406,East Quogue,4757,NY
15407,Taylorsville,919,IN
15408,Leisuretowne,3582,NJ
15409,Deale,4945,MD
15410,Elk Garden,232,WV
15411,Chesapeake City,673,MD
15412,Marlton,10133,NJ
15413,Village of the Branch,1807,NY
15414,Wiley Ford,1026,WV
15415,Eastport,1831,NY
15416,Forest Glen,6582,MD
15417,Laurence Harbor,6536,NJ
15418,North East,3572,MD
15419,Neffs,993,OH
15420,Westhampton Beach,1721,NY
15421,Medford,24142,NY
15422,Keyser,5439,WV
15423,Aspen Hill,48759,MD
15424,Madison Park,7144,NJ
15425,Perryville,4361,MD
15426,Melville,18985,NY
15427,Carpendale,977,WV
15428,Bethesda,60858,MD
15429,Sewaren,2756,NJ
15430,Amityville,9523,NY
15431,Forked River,5244,NJ
15432,Odenton,37132,MD
15433,Middle Island,10483,NY
15434,Barnegat,2817,NJ
15435,Woodbridge,19265,NJ
15436,Asharoken,654,NY
15437,Kitzmiller,321,WV
15438,Burtonsville,8323,MD
15439,Port Deposit,653,MD
15440,Parole,15922,MD
15441,Brilliant,1482,OH
15442,Babylon,12166,NY
15443,Piedmont,876,WV
15444,Cabin John,2280,MD
15445,Rising Sun,2781,MD
15446,Miller Place,12339,NY
15447,Beach Haven West,3896,NJ
15448,Montauk,3326,NY
15449,Crestwood Village,7907,NJ
15450,Calverton,17724,MD
15451,Brookhaven,5171,WV
15452,Belle Terre,792,NY
15453,Ridgeley,675,WV
15454,Indian Heights,3011,IN
15455,Devola,2652,OH
15456,Cassville,701,WV
15457,Annville,4767,PA
15458,Bellport,2084,NY
15459,Mystic Island,8493,NJ
15460,Clarksburg,13766,MD
15461,Moriches,2838,NY
15462,Pasadena,24287,MD
15463,Cheat Lake,7988,WV
15464,Campbelltown,3616,PA
15465,Brightwaters,3103,NY
15466,Fairview,408,WV
15467,New Egypt,2512,NJ
15468,Colesville,14647,MD
15469,Mount Sinai,12118,NY
15470,Riva,4076,MD
15471,Damascus,15257,MD
15472,Farmington,375,WV
15473,Napeague,200,NY
15474,North Beach Haven,2235,NJ
15475,Granville,781,WV
15476,Newmanstown,2478,PA
15477,Dering Harbor,11,NY
15478,Morgantown,29660,WV
15479,Quentin,594,PA
15480,East Hampton,1083,NY
15481,Nesconset,13387,NY
15482,Lakewood,53805,NJ
15483,Darnestown,6802,MD
15484,Grant Town,613,WV
